timestamp,topic,device_type,mac,state,payload
2025-11-25T12:04:39,application/d54c3bb7-cc62-4055-b215-a27fc3744fa9/device/08d2f7f3479e6e7d/event/up,device,08d2f7f3479e6e7d,up,"{""deduplicationId"":""0a94cebc-ad5f-47da-acbe-a612c827a090"",""time"":""1980-01-22T18:15:07.479+00:00"",""deviceInfo"":{""tenantId"":""7719f072-0097-4699-a4cd-5eb8d36eb080"",""tenantName"":""ChirpStack"",""applicationId"":""d54c3bb7-cc62-4055-b215-a27fc3744fa9"",""applicationName"":""app"",""deviceProfileId"":""63bc6c28-f5c8-4730-99ca-b292c19d06c0"",""deviceProfileName"":""device"",""deviceName"":""semaphore2 "",""devEui"":""08d2f7f3479e6e7d"",""deviceClassEnabled"":""CLASS_A"",""tags"":{}},""devAddr"":""017358e7"",""adr"":false,""dr"":0,""fCnt"":86,""fPort"":1,""confirmed"":true,""data"":""TGlnaHQgaXMgR3JlZW4="",""rxInfo"":[{""gatewayId"":""d83addfffe7c2222"",""uplinkId"":701,""gwTime"":""2025-11-25T12:04:39+00:00"",""nsTime"":""2025-11-25T12:04:39.353708073+00:00"",""timeSinceGpsEpoch"":""1448107.479s"",""rssi"":-60,""snr"":7.0,""channel"":2,""location"":{""latitude"":44.398434766449995,""longitude"":8.97613870000925,""source"":""GPS""},""context"":""aSWbVw=="",""crcStatus"":""CRC_OK""},{""gatewayId"":""d83addfffe7c1111"",""uplinkId"":53567,""gwTime"":""2025-11-25T12:04:39+00:00"",""nsTime"":""2025-11-25T12:04:39.352996760+00:00"",""timeSinceGpsEpoch"":""1448107.479s"",""rssi"":-60,""snr"":7.0,""channel"":2,""location"":{""latitude"":44.426782307853124,""longitude"":8.87980815270685,""source"":""GPS""},""context"":""aSWbVw=="",""crcStatus"":""CRC_OK""}],""txInfo"":{""frequency"":868500000,""modulation"":{""lora"":{""bandwidth"":125000,""spreadingFactor"":12,""codeRate"":""CR_4_5""}}},""regionConfigId"":""eu868""}"
2025-11-25T12:04:41,application/d54c3bb7-cc62-4055-b215-a27fc3744fa9/device/1feb57301380d1e4/event/join,device,1feb57301380d1e4,join,"{""deduplicationId"":""8a0d7385-ed64-4658-aaf8-d1e6cd03d2a8"",""time"":""1980-01-22T18:15:07.481+00:00"",""deviceInfo"":{""tenantId"":""7719f072-0097-4699-a4cd-5eb8d36eb080"",""tenantName"":""ChirpStack"",""applicationId"":""d54c3bb7-cc62-4055-b215-a27fc3744fa9"",""applicationName"":""app"",""deviceProfileId"":""63bc6c28-f5c8-4730-99ca-b292c19d06c0"",""deviceProfileName"":""device"",""deviceName"":""semaphore3 "",""devEui"":""1feb57301380d1e4"",""deviceClassEnabled"":""CLASS_A"",""tags"":{}},""devAddr"":""00e749d9"",""regionConfigId"":""eu868""}"
2025-11-25T12:04:49,application/d54c3bb7-cc62-4055-b215-a27fc3744fa9/device/cc5a57ff44afc647/event/join,device,cc5a57ff44afc647,join,"{""deduplicationId"":""59a116b6-b932-425c-9847-fb5d8a262253"",""time"":""1980-01-22T18:15:07.489+00:00"",""deviceInfo"":{""tenantId"":""7719f072-0097-4699-a4cd-5eb8d36eb080"",""tenantName"":""ChirpStack"",""applicationId"":""d54c3bb7-cc62-4055-b215-a27fc3744fa9"",""applicationName"":""app"",""deviceProfileId"":""63bc6c28-f5c8-4730-99ca-b292c19d06c0"",""deviceProfileName"":""device"",""deviceName"":""semaphore5 "",""devEui"":""cc5a57ff44afc647"",""deviceClassEnabled"":""CLASS_A"",""tags"":{}},""devAddr"":""006ae842"",""regionConfigId"":""eu868""}"
2025-11-25T12:04:50,application/d54c3bb7-cc62-4055-b215-a27fc3744fa9/device/08d2f7f3479e6e7d/event/up,device,08d2f7f3479e6e7d,up,"{""deduplicationId"":""5129c185-4fdb-483f-a471-0b68c38b35bc"",""time"":""1980-01-22T18:15:07.490+00:00"",""deviceInfo"":{""tenantId"":""7719f072-0097-4699-a4cd-5eb8d36eb080"",""tenantName"":""ChirpStack"",""applicationId"":""d54c3bb7-cc62-4055-b215-a27fc3744fa9"",""applicationName"":""app"",""deviceProfileId"":""63bc6c28-f5c8-4730-99ca-b292c19d06c0"",""deviceProfileName"":""device"",""deviceName"":""semaphore2 "",""devEui"":""08d2f7f3479e6e7d"",""deviceClassEnabled"":""CLASS_A"",""tags"":{}},""devAddr"":""017358e7"",""adr"":false,""dr"":0,""fCnt"":87,""fPort"":1,""confirmed"":true,""data"":""TGlnaHQgaXMgR3JlZW4="",""rxInfo"":[{""gatewayId"":""d83addfffe7c2222"",""uplinkId"":16648,""gwTime"":""2025-11-25T12:04:50+00:00"",""nsTime"":""2025-11-25T12:04:50.354314962+00:00"",""timeSinceGpsEpoch"":""1448107.490s"",""rssi"":-60,""snr"":7.0,""channel"":5,""location"":{""latitude"":44.398434766449995,""longitude"":8.97613870000925,""source"":""GPS""},""context"":""aSWbYg=="",""crcStatus"":""CRC_OK""},{""gatewayId"":""d83addfffe7c1111"",""uplinkId"":15819,""gwTime"":""2025-11-25T12:04:50+00:00"",""nsTime"":""2025-11-25T12:04:50.353951451+00:00"",""timeSinceGpsEpoch"":""1448107.490s"",""rssi"":-60,""snr"":7.0,""channel"":5,""location"":{""latitude"":44.426782307853124,""longitude"":8.87980815270685,""source"":""GPS""},""context"":""aSWbYg=="",""crcStatus"":""CRC_OK""}],""txInfo"":{""frequency"":867500000,""modulation"":{""lora"":{""bandwidth"":125000,""spreadingFactor"":12,""codeRate"":""CR_4_5""}}},""regionConfigId"":""eu868""}"
2025-11-25T12:04:53,application/d54c3bb7-cc62-4055-b215-a27fc3744fa9/device/1feb57301380d1e4/event/up,device,1feb57301380d1e4,up,"{""deduplicationId"":""1e716796-a7a9-4f18-b61c-a487bb755c7a"",""time"":""1980-01-22T18:15:07.493+00:00"",""deviceInfo"":{""tenantId"":""7719f072-0097-4699-a4cd-5eb8d36eb080"",""tenantName"":""ChirpStack"",""applicationId"":""d54c3bb7-cc62-4055-b215-a27fc3744fa9"",""applicationName"":""app"",""deviceProfileId"":""63bc6c28-f5c8-4730-99ca-b292c19d06c0"",""deviceProfileName"":""device"",""deviceName"":""semaphore3 "",""devEui"":""1feb57301380d1e4"",""deviceClassEnabled"":""CLASS_A"",""tags"":{}},""devAddr"":""00e749d9"",""adr"":false,""dr"":0,""fCnt"":59,""fPort"":1,""confirmed"":true,""data"":""TGlnaHQgaXMgUmVk"",""rxInfo"":[{""gatewayId"":""d83addfffe7c2222"",""uplinkId"":9994,""gwTime"":""2025-11-25T12:04:53+00:00"",""nsTime"":""2025-11-25T12:04:53.356686121+00:00"",""timeSinceGpsEpoch"":""1448107.493s"",""rssi"":-60,""snr"":7.0,""channel"":7,""location"":{""latitude"":44.398434766449995,""longitude"":8.97613870000925,""source"":""GPS""},""context"":""aSWbZQ=="",""crcStatus"":""CRC_OK""},{""gatewayId"":""d83addfffe7c1111"",""uplinkId"":57570,""gwTime"":""2025-11-25T12:04:53+00:00"",""nsTime"":""2025-11-25T12:04:53.356369137+00:00"",""timeSinceGpsEpoch"":""1448107.493s"",""rssi"":-60,""snr"":7.0,""channel"":7,""location"":{""latitude"":44.426782307853124,""longitude"":8.87980815270685,""source"":""GPS""},""context"":""aSWbZQ=="",""crcStatus"":""CRC_OK""}],""txInfo"":{""frequency"":867900000,""modulation"":{""lora"":{""bandwidth"":125000,""spreadingFactor"":12,""codeRate"":""CR_4_5""}}},""regionConfigId"":""eu868""}"
2025-11-25T12:04:58,application/d54c3bb7-cc62-4055-b215-a27fc3744fa9/device/505b822573439a24/event/up,device,505b822573439a24,up,"{""deduplicationId"":""a5c886e4-06cc-4c2c-9e6e-ddf466bb3110"",""time"":""1980-01-22T18:15:07.498+00:00"",""deviceInfo"":{""tenantId"":""7719f072-0097-4699-a4cd-5eb8d36eb080"",""tenantName"":""ChirpStack"",""applicationId"":""d54c3bb7-cc62-4055-b215-a27fc3744fa9"",""applicationName"":""app"",""deviceProfileId"":""63bc6c28-f5c8-4730-99ca-b292c19d06c0"",""deviceProfileName"":""device"",""deviceName"":""semaphore1 "",""devEui"":""505b822573439a24"",""deviceClassEnabled"":""CLASS_A"",""tags"":{}},""devAddr"":""00c3a8e7"",""adr"":false,""dr"":0,""fCnt"":108,""fPort"":1,""confirmed"":true,""data"":""TGlnaHQgaXMgUmVk"",""rxInfo"":[{""gatewayId"":""d83addfffe7c1111"",""uplinkId"":61596,""gwTime"":""2025-11-25T12:04:58+00:00"",""nsTime"":""2025-11-25T12:04:58.359482868+00:00"",""timeSinceGpsEpoch"":""1448107.498s"",""rssi"":-60,""snr"":7.0,""channel"":6,""location"":{""latitude"":44.426782307853124,""longitude"":8.87980815270685,""source"":""GPS""},""context"":""aSWbag=="",""crcStatus"":""CRC_OK""},{""gatewayId"":""d83addfffe7c2222"",""uplinkId"":35294,""gwTime"":""2025-11-25T12:04:58+00:00"",""nsTime"":""2025-11-25T12:04:58.359628130+00:00"",""timeSinceGpsEpoch"":""1448107.498s"",""rssi"":-60,""snr"":7.0,""channel"":6,""location"":{""latitude"":44.398434766449995,""longitude"":8.97613870000925,""source"":""GPS""},""context"":""aSWbag=="",""crcStatus"":""CRC_OK""}],""txInfo"":{""frequency"":867700000,""modulation"":{""lora"":{""bandwidth"":125000,""spreadingFactor"":12,""codeRate"":""CR_4_5""}}},""regionConfigId"":""eu868""}"
2025-11-25T12:05:01,application/d54c3bb7-cc62-4055-b215-a27fc3744fa9/device/08d2f7f3479e6e7d/event/up,device,08d2f7f3479e6e7d,up,"{""deduplicationId"":""941a6e33-27f3-4b6c-b586-18a6b6313e6d"",""time"":""1980-01-22T18:15:07.501+00:00"",""deviceInfo"":{""tenantId"":""7719f072-0097-4699-a4cd-5eb8d36eb080"",""tenantName"":""ChirpStack"",""applicationId"":""d54c3bb7-cc62-4055-b215-a27fc3744fa9"",""applicationName"":""app"",""deviceProfileId"":""63bc6c28-f5c8-4730-99ca-b292c19d06c0"",""deviceProfileName"":""device"",""deviceName"":""semaphore2 "",""devEui"":""08d2f7f3479e6e7d"",""deviceClassEnabled"":""CLASS_A"",""tags"":{}},""devAddr"":""017358e7"",""adr"":false,""dr"":0,""fCnt"":88,""fPort"":1,""confirmed"":true,""data"":""TGlnaHQgaXMgR3JlZW4="",""rxInfo"":[{""gatewayId"":""d83addfffe7c1111"",""uplinkId"":33088,""gwTime"":""2025-11-25T12:05:01+00:00"",""nsTime"":""2025-11-25T12:05:01.353314532+00:00"",""timeSinceGpsEpoch"":""1448107.501s"",""rssi"":-60,""snr"":7.0,""channel"":7,""location"":{""latitude"":44.426782307853124,""longitude"":8.87980815270685,""source"":""GPS""},""context"":""aSWbbQ=="",""crcStatus"":""CRC_OK""},{""gatewayId"":""d83addfffe7c2222"",""uplinkId"":14598,""gwTime"":""2025-11-25T12:05:01+00:00"",""nsTime"":""2025-11-25T12:05:01.353995953+00:00"",""timeSinceGpsEpoch"":""1448107.501s"",""rssi"":-60,""snr"":7.0,""channel"":7,""location"":{""latitude"":44.398434766449995,""longitude"":8.97613870000925,""source"":""GPS""},""context"":""aSWbbQ=="",""crcStatus"":""CRC_OK""}],""txInfo"":{""frequency"":867900000,""modulation"":{""lora"":{""bandwidth"":125000,""spreadingFactor"":12,""codeRate"":""CR_4_5""}}},""regionConfigId"":""eu868""}"
2025-11-25T12:05:03,application/d54c3bb7-cc62-4055-b215-a27fc3744fa9/device/cc5a57ff44afc647/event/up,device,cc5a57ff44afc647,up,"{""deduplicationId"":""842637bd-6db1-46aa-b7ba-5a3c61e14d0c"",""time"":""1980-01-22T18:15:07.503+00:00"",""deviceInfo"":{""tenantId"":""7719f072-0097-4699-a4cd-5eb8d36eb080"",""tenantName"":""ChirpStack"",""applicationId"":""d54c3bb7-cc62-4055-b215-a27fc3744fa9"",""applicationName"":""app"",""deviceProfileId"":""63bc6c28-f5c8-4730-99ca-b292c19d06c0"",""deviceProfileName"":""device"",""deviceName"":""semaphore5 "",""devEui"":""cc5a57ff44afc647"",""deviceClassEnabled"":""CLASS_A"",""tags"":{}},""devAddr"":""006ae842"",""adr"":false,""dr"":0,""fCnt"":51,""fPort"":1,""confirmed"":true,""data"":""TGlnaHQgaXMgUmVk"",""rxInfo"":[{""gatewayId"":""d83addfffe7c2222"",""uplinkId"":19128,""gwTime"":""2025-11-25T12:05:03+00:00"",""nsTime"":""2025-11-25T12:05:03.357222282+00:00"",""timeSinceGpsEpoch"":""1448107.503s"",""rssi"":-60,""snr"":7.0,""channel"":3,""location"":{""latitude"":44.398434766449995,""longitude"":8.97613870000925,""source"":""GPS""},""context"":""aSWbbw=="",""crcStatus"":""CRC_OK""}],""txInfo"":{""frequency"":867100000,""modulation"":{""lora"":{""bandwidth"":125000,""spreadingFactor"":12,""codeRate"":""CR_4_5""}}},""regionConfigId"":""eu868""}"
2025-11-25T12:05:05,application/d54c3bb7-cc62-4055-b215-a27fc3744fa9/device/1feb57301380d1e4/event/status,device,1feb57301380d1e4,status,"{""deduplicationId"":""919bcdd4-9407-443e-9335-42230844a9d4"",""time"":""1980-01-22T18:15:07.505+00:00"",""deviceInfo"":{""tenantId"":""7719f072-0097-4699-a4cd-5eb8d36eb080"",""tenantName"":""ChirpStack"",""applicationId"":""d54c3bb7-cc62-4055-b215-a27fc3744fa9"",""applicationName"":""app"",""deviceProfileId"":""63bc6c28-f5c8-4730-99ca-b292c19d06c0"",""deviceProfileName"":""device"",""deviceName"":""semaphore3 "",""devEui"":""1feb57301380d1e4"",""deviceClassEnabled"":""CLASS_A"",""tags"":{}},""margin"":-2,""externalPowerSource"":true,""batteryLevelUnavailable"":false,""batteryLevel"":0.0}"
2025-11-25T12:05:05,application/d54c3bb7-cc62-4055-b215-a27fc3744fa9/device/1feb57301380d1e4/event/up,device,1feb57301380d1e4,up,"{""deduplicationId"":""919bcdd4-9407-443e-9335-42230844a9d4"",""time"":""1980-01-22T18:15:07.505+00:00"",""deviceInfo"":{""tenantId"":""7719f072-0097-4699-a4cd-5eb8d36eb080"",""tenantName"":""ChirpStack"",""applicationId"":""d54c3bb7-cc62-4055-b215-a27fc3744fa9"",""applicationName"":""app"",""deviceProfileId"":""63bc6c28-f5c8-4730-99ca-b292c19d06c0"",""deviceProfileName"":""device"",""deviceName"":""semaphore3 "",""devEui"":""1feb57301380d1e4"",""deviceClassEnabled"":""CLASS_A"",""tags"":{}},""devAddr"":""00e749d9"",""adr"":false,""dr"":0,""fCnt"":60,""fPort"":1,""confirmed"":true,""data"":""TGlnaHQgaXMgUmVk"",""rxInfo"":[{""gatewayId"":""d83addfffe7c1111"",""uplinkId"":61103,""gwTime"":""2025-11-25T12:05:05+00:00"",""nsTime"":""2025-11-25T12:05:05.356928655+00:00"",""timeSinceGpsEpoch"":""1448107.505s"",""rssi"":-60,""snr"":7.0,""channel"":2,""location"":{""latitude"":44.426782307853124,""longitude"":8.87980815270685,""source"":""GPS""},""context"":""aSWbcQ=="",""crcStatus"":""CRC_OK""},{""gatewayId"":""d83addfffe7c2222"",""uplinkId"":15673,""gwTime"":""2025-11-25T12:05:05+00:00"",""nsTime"":""2025-11-25T12:05:05.356444052+00:00"",""timeSinceGpsEpoch"":""1448107.505s"",""rssi"":-60,""snr"":7.0,""channel"":2,""location"":{""latitude"":44.398434766449995,""longitude"":8.97613870000925,""source"":""GPS""},""context"":""aSWbcQ=="",""crcStatus"":""CRC_OK""}],""txInfo"":{""frequency"":868500000,""modulation"":{""lora"":{""bandwidth"":125000,""spreadingFactor"":12,""codeRate"":""CR_4_5""}}},""regionConfigId"":""eu868""}"
2025-11-25T12:05:08,application/d54c3bb7-cc62-4055-b215-a27fc3744fa9/device/505b822573439a24/event/up,device,505b822573439a24,up,"{""deduplicationId"":""363c4c84-9c5a-4783-ae6f-b24e8c597433"",""time"":""1980-01-22T18:15:07.508+00:00"",""deviceInfo"":{""tenantId"":""7719f072-0097-4699-a4cd-5eb8d36eb080"",""tenantName"":""ChirpStack"",""applicationId"":""d54c3bb7-cc62-4055-b215-a27fc3744fa9"",""applicationName"":""app"",""deviceProfileId"":""63bc6c28-f5c8-4730-99ca-b292c19d06c0"",""deviceProfileName"":""device"",""deviceName"":""semaphore1 "",""devEui"":""505b822573439a24"",""deviceClassEnabled"":""CLASS_A"",""tags"":{}},""devAddr"":""00c3a8e7"",""adr"":false,""dr"":0,""fCnt"":109,""fPort"":1,""confirmed"":true,""data"":""TGlnaHQgaXMgUmVk"",""rxInfo"":[{""gatewayId"":""d83addfffe7c1111"",""uplinkId"":18016,""gwTime"":""2025-11-25T12:05:08+00:00"",""nsTime"":""2025-11-25T12:05:08.361804993+00:00"",""timeSinceGpsEpoch"":""1448107.508s"",""rssi"":-60,""snr"":7.0,""channel"":5,""location"":{""latitude"":44.426782307853124,""longitude"":8.87980815270685,""source"":""GPS""},""context"":""aSWbdA=="",""crcStatus"":""CRC_OK""},{""gatewayId"":""d83addfffe7c2222"",""uplinkId"":40592,""gwTime"":""2025-11-25T12:05:08+00:00"",""nsTime"":""2025-11-25T12:05:08.361581705+00:00"",""timeSinceGpsEpoch"":""1448107.508s"",""rssi"":-60,""snr"":7.0,""channel"":5,""location"":{""latitude"":44.398434766449995,""longitude"":8.97613870000925,""source"":""GPS""},""context"":""aSWbdA=="",""crcStatus"":""CRC_OK""}],""txInfo"":{""frequency"":867500000,""modulation"":{""lora"":{""bandwidth"":125000,""spreadingFactor"":12,""codeRate"":""CR_4_5""}}},""regionConfigId"":""eu868""}"
2025-11-25T12:05:12,application/d54c3bb7-cc62-4055-b215-a27fc3744fa9/device/08d2f7f3479e6e7d/event/up,device,08d2f7f3479e6e7d,up,"{""deduplicationId"":""87ca4606-795e-403d-a195-6eb0ada7c406"",""time"":""1980-01-22T18:15:07.512+00:00"",""deviceInfo"":{""tenantId"":""7719f072-0097-4699-a4cd-5eb8d36eb080"",""tenantName"":""ChirpStack"",""applicationId"":""d54c3bb7-cc62-4055-b215-a27fc3744fa9"",""applicationName"":""app"",""deviceProfileId"":""63bc6c28-f5c8-4730-99ca-b292c19d06c0"",""deviceProfileName"":""device"",""deviceName"":""semaphore2 "",""devEui"":""08d2f7f3479e6e7d"",""deviceClassEnabled"":""CLASS_A"",""tags"":{}},""devAddr"":""017358e7"",""adr"":false,""dr"":0,""fCnt"":89,""fPort"":1,""confirmed"":true,""data"":""TGlnaHQgaXMgR3JlZW4="",""rxInfo"":[{""gatewayId"":""d83addfffe7c2222"",""uplinkId"":62638,""gwTime"":""2025-11-25T12:05:12+00:00"",""nsTime"":""2025-11-25T12:05:12.354773179+00:00"",""timeSinceGpsEpoch"":""1448107.512s"",""rssi"":-60,""snr"":7.0,""location"":{""latitude"":44.398434766449995,""longitude"":8.97613870000925,""source"":""GPS""},""context"":""aSWbeA=="",""crcStatus"":""CRC_OK""},{""gatewayId"":""d83addfffe7c1111"",""uplinkId"":19520,""gwTime"":""2025-11-25T12:05:12+00:00"",""nsTime"":""2025-11-25T12:05:12.354265633+00:00"",""timeSinceGpsEpoch"":""1448107.512s"",""rssi"":-60,""snr"":7.0,""location"":{""latitude"":44.426782307853124,""longitude"":8.87980815270685,""source"":""GPS""},""context"":""aSWbeA=="",""crcStatus"":""CRC_OK""}],""txInfo"":{""frequency"":868100000,""modulation"":{""lora"":{""bandwidth"":125000,""spreadingFactor"":12,""codeRate"":""CR_4_5""}}},""regionConfigId"":""eu868""}"
2025-11-25T12:05:17,application/d54c3bb7-cc62-4055-b215-a27fc3744fa9/device/1feb57301380d1e4/event/up,device,1feb57301380d1e4,up,"{""deduplicationId"":""45f7d72e-7506-4f8d-80ad-569e7019bade"",""time"":""1980-01-22T18:15:07.517+00:00"",""deviceInfo"":{""tenantId"":""7719f072-0097-4699-a4cd-5eb8d36eb080"",""tenantName"":""ChirpStack"",""applicationId"":""d54c3bb7-cc62-4055-b215-a27fc3744fa9"",""applicationName"":""app"",""deviceProfileId"":""63bc6c28-f5c8-4730-99ca-b292c19d06c0"",""deviceProfileName"":""device"",""deviceName"":""semaphore3 "",""devEui"":""1feb57301380d1e4"",""deviceClassEnabled"":""CLASS_A"",""tags"":{}},""devAddr"":""00e749d9"",""adr"":false,""dr"":0,""fCnt"":61,""fPort"":1,""confirmed"":true,""data"":""TGlnaHQgaXMgUmVk"",""rxInfo"":[{""gatewayId"":""d83addfffe7c2222"",""uplinkId"":46912,""gwTime"":""2025-11-25T12:05:17+00:00"",""nsTime"":""2025-11-25T12:05:17.356978597+00:00"",""timeSinceGpsEpoch"":""1448107.517s"",""rssi"":-60,""snr"":7.0,""channel"":3,""location"":{""latitude"":44.398434766449995,""longitude"":8.97613870000925,""source"":""GPS""},""context"":""aSWbfQ=="",""crcStatus"":""CRC_OK""},{""gatewayId"":""d83addfffe7c1111"",""uplinkId"":12798,""gwTime"":""2025-11-25T12:05:17+00:00"",""nsTime"":""2025-11-25T12:05:17.357426787+00:00"",""timeSinceGpsEpoch"":""1448107.517s"",""rssi"":-60,""snr"":7.0,""channel"":3,""location"":{""latitude"":44.426782307853124,""longitude"":8.87980815270685,""source"":""GPS""},""context"":""aSWbfQ=="",""crcStatus"":""CRC_OK""}],""txInfo"":{""frequency"":867100000,""modulation"":{""lora"":{""bandwidth"":125000,""spreadingFactor"":12,""codeRate"":""CR_4_5""}}},""regionConfigId"":""eu868""}"
2025-11-25T12:05:17,application/d54c3bb7-cc62-4055-b215-a27fc3744fa9/device/cc5a57ff44afc647/event/status,device,cc5a57ff44afc647,status,"{""deduplicationId"":""c8304ad2-cbc2-4a85-8816-49727c46f912"",""time"":""1980-01-22T18:15:07.517+00:00"",""deviceInfo"":{""tenantId"":""7719f072-0097-4699-a4cd-5eb8d36eb080"",""tenantName"":""ChirpStack"",""applicationId"":""d54c3bb7-cc62-4055-b215-a27fc3744fa9"",""applicationName"":""app"",""deviceProfileId"":""63bc6c28-f5c8-4730-99ca-b292c19d06c0"",""deviceProfileName"":""device"",""deviceName"":""semaphore5 "",""devEui"":""cc5a57ff44afc647"",""deviceClassEnabled"":""CLASS_A"",""tags"":{}},""margin"":17,""externalPowerSource"":true,""batteryLevelUnavailable"":false,""batteryLevel"":0.0}"
